2018-09-12 09:53:31,400 - models/traditional_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_chars      :	7147
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-12 09:53:32,192 - models/traditional_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-12 09:53:33,263 - models/traditional_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-12 09:53:33,264 - models/traditional_chinese_bilstm/log/train.log - INFO - start training
2018-09-13 00:06:24,405 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:13666/16782, NER loss: 3.287485
2018-09-13 00:06:27,125 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:13766/16782, NER loss: 2.892967
2018-09-13 00:06:29,868 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:13866/16782, NER loss: 2.919105
2018-09-13 00:06:32,854 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:13966/16782, NER loss: 3.192466
2018-09-13 00:06:35,630 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14066/16782, NER loss: 2.774143
2018-09-13 00:06:38,863 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14166/16782, NER loss: 3.605489
2018-09-13 00:06:41,773 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14266/16782, NER loss: 2.912853
2018-09-13 00:06:45,148 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14366/16782, NER loss: 4.642421
2018-09-13 00:06:48,176 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14466/16782, NER loss: 3.263623
2018-09-13 00:06:51,146 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14566/16782, NER loss: 3.132587
2018-09-13 00:06:53,950 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14666/16782, NER loss: 3.105415
2018-09-13 00:06:56,728 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14766/16782, NER loss: 2.881425
2018-09-13 00:06:59,329 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14866/16782, NER loss: 2.695648
2018-09-13 00:07:01,886 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:14966/16782, NER loss: 2.810906
2018-09-13 00:07:04,608 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15066/16782, NER loss: 2.983998
2018-09-13 00:07:07,600 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15166/16782, NER loss: 3.428206
2018-09-13 00:07:10,594 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15266/16782, NER loss: 3.549916
2018-09-13 00:07:13,568 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15366/16782, NER loss: 3.787764
2018-09-13 00:07:16,112 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15466/16782, NER loss: 5.043439
2018-09-13 00:07:18,736 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15566/16782, NER loss: 2.944283
2018-09-13 00:07:21,547 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15666/16782, NER loss: 3.220742
2018-09-13 00:07:24,748 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15766/16782, NER loss: 3.666878
2018-09-13 00:07:27,837 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15866/16782, NER loss: 3.267857
2018-09-13 00:07:30,328 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:15966/16782, NER loss: 2.516026
2018-09-13 00:07:33,026 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:16066/16782, NER loss: 2.912179
2018-09-13 00:07:35,644 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:16166/16782, NER loss: 2.828202
2018-09-13 00:07:38,710 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:16266/16782, NER loss: 3.571350
2018-09-13 00:07:41,760 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:16366/16782, NER loss: 3.485621
2018-09-13 00:07:44,569 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:16466/16782, NER loss: 2.950448
2018-09-13 00:07:47,508 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:16566/16782, NER loss: 2.909852
2018-09-13 00:07:50,423 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:16666/16782, NER loss: 2.743766
2018-09-13 00:07:53,648 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:88 step:16766/16782, NER loss: 3.088683
2018-09-13 00:07:54,143 - models/traditional_chinese_bilstm/log/train.log - INFO - evaluate:dev
2018-09-13 00:09:00,321 - models/traditional_chinese_bilstm/log/train.log - INFO - processed 2624152 tokens with 117249 phrases; found: 108859 phrases; correct: 88404.

2018-09-13 00:09:00,321 - models/traditional_chinese_bilstm/log/train.log - INFO - accuracy:  96.37%; precision:  81.21%; recall:  75.40%; FB1:  78.20

2018-09-13 00:09:00,322 - models/traditional_chinese_bilstm/log/train.log - INFO -               LOC: precision:  79.02%; recall:  79.97%; FB1:  79.49  56715

2018-09-13 00:09:00,322 - models/traditional_chinese_bilstm/log/train.log - INFO -               ORG: precision:  70.49%; recall:  53.09%; FB1:  60.56  9084

2018-09-13 00:09:00,322 - models/traditional_chinese_bilstm/log/train.log - INFO -               PER: precision:  88.81%; recall:  65.68%; FB1:  75.51  18255

2018-09-13 00:09:00,322 - models/traditional_chinese_bilstm/log/train.log - INFO -              TIME: precision:  84.55%; recall:  85.74%; FB1:  85.14  24805

2018-09-13 00:09:00,440 - models/traditional_chinese_bilstm/log/train.log - INFO - new best dev f1 score:78.200
2018-09-13 00:09:00,720 - models/traditional_chinese_bilstm/log/train.log - INFO - model saved
2018-09-13 00:09:00,748 - models/traditional_chinese_bilstm/log/train.log - INFO - evaluate:test
2018-09-13 00:10:15,870 - models/traditional_chinese_bilstm/log/train.log - INFO - processed 3097665 tokens with 139085 phrases; found: 128879 phrases; correct: 104304.

2018-09-13 00:10:15,870 - models/traditional_chinese_bilstm/log/train.log - INFO - accuracy:  96.28%; precision:  80.93%; recall:  74.99%; FB1:  77.85

2018-09-13 00:10:15,870 - models/traditional_chinese_bilstm/log/train.log - INFO -               LOC: precision:  78.57%; recall:  79.88%; FB1:  79.22  67275

2018-09-13 00:10:15,870 - models/traditional_chinese_bilstm/log/train.log - INFO -               ORG: precision:  70.88%; recall:  52.04%; FB1:  60.01  10769

2018-09-13 00:10:15,870 - models/traditional_chinese_bilstm/log/train.log - INFO -               PER: precision:  88.26%; recall:  64.71%; FB1:  74.67  21200

2018-09-13 00:10:15,870 - models/traditional_chinese_bilstm/log/train.log - INFO -              TIME: precision:  84.70%; recall:  85.58%; FB1:  85.14  29635

2018-09-13 00:10:18,298 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:84/16782, NER loss: 2.953132
2018-09-13 00:10:21,410 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:184/16782, NER loss: 3.488362
2018-09-13 00:10:24,146 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:284/16782, NER loss: 2.652283
2018-09-13 00:10:27,094 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:384/16782, NER loss: 3.328531
2018-09-13 00:10:29,708 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:484/16782, NER loss: 2.950995
2018-09-13 00:10:32,420 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:584/16782, NER loss: 2.970347
2018-09-13 00:10:35,414 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:684/16782, NER loss: 3.312815
2018-09-13 00:10:38,118 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:784/16782, NER loss: 3.051670
2018-09-13 00:10:40,879 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:884/16782, NER loss: 3.014755
2018-09-13 00:10:43,918 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:984/16782, NER loss: 3.151903
2018-09-13 00:10:46,791 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1084/16782, NER loss: 2.868146
2018-09-13 00:10:49,595 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1184/16782, NER loss: 2.816912
2018-09-13 00:10:52,502 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1284/16782, NER loss: 3.013657
2018-09-13 00:10:55,151 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1384/16782, NER loss: 2.610991
2018-09-13 00:10:57,979 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1484/16782, NER loss: 2.758696
2018-09-13 00:11:00,790 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1584/16782, NER loss: 3.151414
2018-09-13 00:11:03,827 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1684/16782, NER loss: 3.109128
2018-09-13 00:11:06,867 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1784/16782, NER loss: 3.055937
2018-09-13 00:11:09,489 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1884/16782, NER loss: 2.781685
2018-09-13 00:11:12,385 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:1984/16782, NER loss: 3.061113
2018-09-13 00:11:15,128 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2084/16782, NER loss: 2.808566
2018-09-13 00:11:17,660 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2184/16782, NER loss: 2.713198
2018-09-13 00:11:20,414 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2284/16782, NER loss: 2.867356
2018-09-13 00:11:23,142 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2384/16782, NER loss: 2.889251
2018-09-13 00:11:26,044 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2484/16782, NER loss: 3.087361
2018-09-13 00:11:28,972 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2584/16782, NER loss: 3.161932
2018-09-13 00:11:31,468 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2684/16782, NER loss: 2.275203
2018-09-13 00:11:34,602 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2784/16782, NER loss: 3.689059
2018-09-13 00:11:37,120 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2884/16782, NER loss: 2.323988
2018-09-13 00:11:39,983 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:2984/16782, NER loss: 3.203215
2018-09-13 00:11:43,042 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3084/16782, NER loss: 3.664678
2018-09-13 00:11:45,745 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3184/16782, NER loss: 2.924395
2018-09-13 00:11:48,486 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3284/16782, NER loss: 3.183742
2018-09-13 00:11:51,553 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3384/16782, NER loss: 3.166538
2018-09-13 00:11:54,757 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3484/16782, NER loss: 3.862290
2018-09-13 00:11:57,527 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3584/16782, NER loss: 2.771783
2018-09-13 00:12:00,585 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3684/16782, NER loss: 3.578206
2018-09-13 00:12:03,340 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3784/16782, NER loss: 2.837632
2018-09-13 00:12:06,088 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3884/16782, NER loss: 2.950774
2018-09-13 00:12:08,922 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:3984/16782, NER loss: 3.001096
2018-09-13 00:12:11,379 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4084/16782, NER loss: 2.417064
2018-09-13 00:12:14,103 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4184/16782, NER loss: 3.148701
2018-09-13 00:12:17,114 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4284/16782, NER loss: 3.147859
2018-09-13 00:12:19,866 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4384/16782, NER loss: 2.877335
2018-09-13 00:12:22,881 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4484/16782, NER loss: 3.056931
2018-09-13 00:12:25,845 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4584/16782, NER loss: 3.106757
2018-09-13 00:12:28,869 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4684/16782, NER loss: 3.196177
2018-09-13 00:12:31,994 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4784/16782, NER loss: 3.332775
2018-09-13 00:12:34,897 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4884/16782, NER loss: 3.307938
2018-09-13 00:12:37,885 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:4984/16782, NER loss: 2.975246
2018-09-13 00:12:40,712 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5084/16782, NER loss: 2.878709
2018-09-13 00:12:43,520 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5184/16782, NER loss: 3.150617
2018-09-13 00:12:46,370 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5284/16782, NER loss: 3.192105
2018-09-13 00:12:48,982 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5384/16782, NER loss: 2.629339
2018-09-13 00:12:51,711 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5484/16782, NER loss: 2.996800
2018-09-13 00:12:54,679 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5584/16782, NER loss: 2.871988
2018-09-13 00:12:57,645 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5684/16782, NER loss: 2.951521
2018-09-13 00:13:00,358 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5784/16782, NER loss: 2.658939
2018-09-13 00:13:03,316 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5884/16782, NER loss: 3.083386
2018-09-13 00:13:05,960 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:5984/16782, NER loss: 2.744897
2018-09-13 00:13:08,605 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6084/16782, NER loss: 2.560750
2018-09-13 00:13:11,684 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6184/16782, NER loss: 3.117061
2018-09-13 00:13:14,607 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6284/16782, NER loss: 3.021132
2018-09-13 00:13:17,708 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6384/16782, NER loss: 3.141948
2018-09-13 00:13:20,664 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6484/16782, NER loss: 3.101650
2018-09-13 00:13:23,706 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6584/16782, NER loss: 4.567766
2018-09-13 00:13:26,597 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6684/16782, NER loss: 2.995873
2018-09-13 00:13:29,605 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6784/16782, NER loss: 3.134672
2018-09-13 00:13:32,285 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6884/16782, NER loss: 2.715260
2018-09-13 00:13:34,962 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:6984/16782, NER loss: 2.605450
2018-09-13 00:13:38,219 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7084/16782, NER loss: 3.996315
2018-09-13 00:13:41,667 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7184/16782, NER loss: 3.918020
2018-09-13 00:13:44,378 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7284/16782, NER loss: 2.583178
2018-09-13 00:13:46,917 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7384/16782, NER loss: 2.643031
2018-09-13 00:13:49,800 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7484/16782, NER loss: 3.322286
2018-09-13 00:13:52,489 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7584/16782, NER loss: 2.612638
2018-09-13 00:13:55,121 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7684/16782, NER loss: 2.653393
2018-09-13 00:13:58,057 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7784/16782, NER loss: 2.936652
2018-09-13 00:14:00,865 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7884/16782, NER loss: 2.861259
2018-09-13 00:14:03,683 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:7984/16782, NER loss: 2.961140
2018-09-13 00:14:06,623 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8084/16782, NER loss: 3.103892
2018-09-13 00:14:09,837 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8184/16782, NER loss: 3.533308
2018-09-13 00:14:12,713 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8284/16782, NER loss: 2.769282
2018-09-13 00:14:15,721 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8384/16782, NER loss: 3.169411
2018-09-13 00:14:18,216 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8484/16782, NER loss: 2.629094
2018-09-13 00:14:20,849 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8584/16782, NER loss: 2.752587
2018-09-13 00:14:23,619 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8684/16782, NER loss: 3.046964
2018-09-13 00:14:26,152 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8784/16782, NER loss: 2.826436
2018-09-13 00:14:29,075 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8884/16782, NER loss: 3.201468
2018-09-13 00:14:31,691 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:8984/16782, NER loss: 2.791550
2018-09-13 00:14:34,083 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9084/16782, NER loss: 2.300592
2018-09-13 00:14:36,684 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9184/16782, NER loss: 2.663293
2018-09-13 00:14:39,381 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9284/16782, NER loss: 2.916990
2018-09-13 00:14:42,132 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9384/16782, NER loss: 2.777808
2018-09-13 00:14:45,035 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9484/16782, NER loss: 3.178180
2018-09-13 00:14:47,803 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9584/16782, NER loss: 2.858199
2018-09-13 00:14:50,674 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9684/16782, NER loss: 3.255079
2018-09-13 00:14:53,330 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9784/16782, NER loss: 2.622649
2018-09-13 00:14:56,093 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9884/16782, NER loss: 2.944835
2018-09-13 00:14:58,404 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:9984/16782, NER loss: 2.292826
2018-09-13 00:15:01,170 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10084/16782, NER loss: 3.025259
2018-09-13 00:15:03,716 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10184/16782, NER loss: 2.820376
2018-09-13 00:15:06,069 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10284/16782, NER loss: 2.232958
2018-09-13 00:15:08,775 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10384/16782, NER loss: 2.586988
2018-09-13 00:15:11,355 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10484/16782, NER loss: 2.418735
2018-09-13 00:15:14,168 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10584/16782, NER loss: 3.015168
2018-09-13 00:15:17,180 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10684/16782, NER loss: 3.026302
2018-09-13 00:15:20,316 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10784/16782, NER loss: 3.969329
2018-09-13 00:15:23,046 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10884/16782, NER loss: 3.950556
2018-09-13 00:15:25,888 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:10984/16782, NER loss: 3.197012
2018-09-13 00:15:28,613 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11084/16782, NER loss: 2.986405
2018-09-13 00:15:31,623 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11184/16782, NER loss: 3.203382
2018-09-13 00:15:34,246 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11284/16782, NER loss: 2.577443
2018-09-13 00:15:36,988 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11384/16782, NER loss: 2.634346
2018-09-13 00:15:39,694 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11484/16782, NER loss: 2.755814
2018-09-13 00:15:42,329 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11584/16782, NER loss: 2.877209
2018-09-13 00:15:45,239 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11684/16782, NER loss: 3.150943
2018-09-13 00:15:48,047 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11784/16782, NER loss: 2.780152
2018-09-13 00:15:51,124 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11884/16782, NER loss: 3.259130
2018-09-13 00:15:53,744 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:11984/16782, NER loss: 2.904605
2018-09-13 00:15:56,693 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12084/16782, NER loss: 3.168584
2018-09-13 00:15:59,654 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12184/16782, NER loss: 3.295316
2018-09-13 00:16:02,244 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12284/16782, NER loss: 2.501940
2018-09-13 00:16:05,123 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12384/16782, NER loss: 2.946803
2018-09-13 00:16:07,985 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12484/16782, NER loss: 2.967162
2018-09-13 00:16:10,606 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12584/16782, NER loss: 2.930942
2018-09-13 00:16:13,499 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12684/16782, NER loss: 2.830204
2018-09-13 00:16:16,221 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12784/16782, NER loss: 2.784401
2018-09-13 00:16:19,239 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12884/16782, NER loss: 2.904263
2018-09-13 00:16:22,223 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:12984/16782, NER loss: 2.959122
2018-09-13 00:16:25,597 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13084/16782, NER loss: 3.618366
2018-09-13 00:16:28,356 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13184/16782, NER loss: 2.938124
2018-09-13 00:16:31,375 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13284/16782, NER loss: 2.927857
2018-09-13 00:16:34,335 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13384/16782, NER loss: 3.003214
2018-09-13 00:16:37,578 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13484/16782, NER loss: 3.611622
2018-09-13 00:16:40,738 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13584/16782, NER loss: 3.158423
2018-09-13 00:16:43,593 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13684/16782, NER loss: 2.649999
2018-09-13 00:16:46,538 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13784/16782, NER loss: 3.009125
2018-09-13 00:16:49,209 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13884/16782, NER loss: 2.535506
2018-09-13 00:16:51,951 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:13984/16782, NER loss: 2.617606
2018-09-13 00:16:54,787 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:14084/16782, NER loss: 2.893286
2018-09-13 00:16:57,811 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:14184/16782, NER loss: 3.172422
2018-09-13 00:17:00,984 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:14284/16782, NER loss: 3.508790
2018-09-13 00:17:03,731 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:14384/16782, NER loss: 2.777182
2018-09-13 00:17:06,753 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:14484/16782, NER loss: 3.108924
2018-09-13 00:17:09,165 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:14584/16782, NER loss: 2.152991
2018-09-13 00:17:12,645 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:14684/16782, NER loss: 3.716713
2018-09-13 00:17:15,770 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:89 step:14784/16782, NER loss: 3.192155
