2018-09-14 11:31:38,330 - models/simple_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_chars      :	6874
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-14 11:31:39,183 - models/simple_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - start training
2018-09-14 22:15:48,586 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:7406/16782, NER loss: 3.134600
2018-09-14 22:15:51,320 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:7506/16782, NER loss: 3.145278
2018-09-14 22:15:53,730 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:7606/16782, NER loss: 2.571162
2018-09-14 22:15:56,420 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:7706/16782, NER loss: 2.819212
2018-09-14 22:15:58,959 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:7806/16782, NER loss: 2.734093
2018-09-14 22:16:01,613 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:7906/16782, NER loss: 2.991922
2018-09-14 22:16:04,291 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8006/16782, NER loss: 3.060399
2018-09-14 22:16:07,160 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8106/16782, NER loss: 3.339725
2018-09-14 22:16:09,840 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8206/16782, NER loss: 3.134851
2018-09-14 22:16:12,657 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8306/16782, NER loss: 3.323364
2018-09-14 22:16:15,739 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8406/16782, NER loss: 4.124723
2018-09-14 22:16:18,314 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8506/16782, NER loss: 2.923915
2018-09-14 22:16:21,202 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8606/16782, NER loss: 3.564358
2018-09-14 22:16:23,635 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8706/16782, NER loss: 5.161595
2018-09-14 22:16:25,988 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8806/16782, NER loss: 2.566191
2018-09-14 22:16:28,611 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:8906/16782, NER loss: 2.919554
2018-09-14 22:16:31,068 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9006/16782, NER loss: 2.815054
2018-09-14 22:16:33,677 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9106/16782, NER loss: 3.001048
2018-09-14 22:16:36,557 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9206/16782, NER loss: 3.552331
2018-09-14 22:16:39,469 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9306/16782, NER loss: 3.658414
2018-09-14 22:16:42,164 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9406/16782, NER loss: 3.104527
2018-09-14 22:16:44,621 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9506/16782, NER loss: 2.661162
2018-09-14 22:16:47,227 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9606/16782, NER loss: 3.059257
2018-09-14 22:16:50,064 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9706/16782, NER loss: 3.184096
2018-09-14 22:16:52,695 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9806/16782, NER loss: 2.922462
2018-09-14 22:16:55,203 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:9906/16782, NER loss: 2.785348
2018-09-14 22:16:58,128 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10006/16782, NER loss: 3.848120
2018-09-14 22:17:00,782 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10106/16782, NER loss: 3.108878
2018-09-14 22:17:03,590 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10206/16782, NER loss: 3.257826
2018-09-14 22:17:06,043 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10306/16782, NER loss: 2.691262
2018-09-14 22:17:08,701 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10406/16782, NER loss: 3.176059
2018-09-14 22:17:11,201 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10506/16782, NER loss: 2.715590
2018-09-14 22:17:13,898 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10606/16782, NER loss: 3.115298
2018-09-14 22:17:16,424 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10706/16782, NER loss: 2.766652
2018-09-14 22:17:19,079 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10806/16782, NER loss: 2.890732
2018-09-14 22:17:21,789 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:10906/16782, NER loss: 3.111303
2018-09-14 22:17:24,370 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11006/16782, NER loss: 2.945607
2018-09-14 22:17:26,688 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11106/16782, NER loss: 2.427847
2018-09-14 22:17:29,273 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11206/16782, NER loss: 3.033720
2018-09-14 22:17:31,875 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11306/16782, NER loss: 2.918191
2018-09-14 22:17:34,512 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11406/16782, NER loss: 3.026847
2018-09-14 22:17:37,169 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11506/16782, NER loss: 3.675910
2018-09-14 22:17:39,481 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11606/16782, NER loss: 2.381749
2018-09-14 22:17:42,009 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11706/16782, NER loss: 2.814605
2018-09-14 22:17:44,473 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11806/16782, NER loss: 2.712764
2018-09-14 22:17:47,113 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:11906/16782, NER loss: 2.991066
2018-09-14 22:17:50,031 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12006/16782, NER loss: 3.429176
2018-09-14 22:17:52,721 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12106/16782, NER loss: 2.870729
2018-09-14 22:17:55,240 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12206/16782, NER loss: 2.854058
2018-09-14 22:17:57,799 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12306/16782, NER loss: 3.064185
2018-09-14 22:18:00,247 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12406/16782, NER loss: 2.604353
2018-09-14 22:18:02,905 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12506/16782, NER loss: 2.995556
2018-09-14 22:18:05,455 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12606/16782, NER loss: 2.851359
2018-09-14 22:18:07,807 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12706/16782, NER loss: 2.624253
2018-09-14 22:18:10,430 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12806/16782, NER loss: 3.181179
2018-09-14 22:18:12,805 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:12906/16782, NER loss: 2.638953
2018-09-14 22:18:15,095 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13006/16782, NER loss: 2.386719
2018-09-14 22:18:17,455 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13106/16782, NER loss: 2.827508
2018-09-14 22:18:20,182 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13206/16782, NER loss: 3.230167
2018-09-14 22:18:22,759 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13306/16782, NER loss: 2.929451
2018-09-14 22:18:25,290 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13406/16782, NER loss: 2.560872
2018-09-14 22:18:28,162 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13506/16782, NER loss: 3.241314
2018-09-14 22:18:30,865 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13606/16782, NER loss: 2.856843
2018-09-14 22:18:33,247 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13706/16782, NER loss: 2.462215
2018-09-14 22:18:35,610 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13806/16782, NER loss: 2.601509
2018-09-14 22:18:38,066 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:13906/16782, NER loss: 2.852074
2018-09-14 22:18:40,668 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14006/16782, NER loss: 2.868559
2018-09-14 22:18:43,559 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14106/16782, NER loss: 3.182363
2018-09-14 22:18:46,183 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14206/16782, NER loss: 2.969211
2018-09-14 22:18:48,870 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14306/16782, NER loss: 3.193830
2018-09-14 22:18:51,456 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14406/16782, NER loss: 3.227427
2018-09-14 22:18:54,219 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14506/16782, NER loss: 3.009246
2018-09-14 22:18:56,845 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14606/16782, NER loss: 2.823070
2018-09-14 22:18:59,591 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14706/16782, NER loss: 3.501938
2018-09-14 22:19:01,847 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14806/16782, NER loss: 2.474637
2018-09-14 22:19:04,334 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:14906/16782, NER loss: 2.735429
2018-09-14 22:19:06,881 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15006/16782, NER loss: 2.816487
2018-09-14 22:19:09,458 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15106/16782, NER loss: 2.986052
2018-09-14 22:19:12,118 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15206/16782, NER loss: 3.354629
2018-09-14 22:19:14,476 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15306/16782, NER loss: 2.624949
2018-09-14 22:19:16,864 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15406/16782, NER loss: 2.651871
2018-09-14 22:19:19,575 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15506/16782, NER loss: 3.327167
2018-09-14 22:19:22,166 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15606/16782, NER loss: 2.849867
2018-09-14 22:19:24,481 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15706/16782, NER loss: 2.595001
2018-09-14 22:19:27,523 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15806/16782, NER loss: 3.951899
2018-09-14 22:19:30,621 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:15906/16782, NER loss: 4.247267
2018-09-14 22:19:33,190 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:16006/16782, NER loss: 3.030364
2018-09-14 22:19:35,968 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:16106/16782, NER loss: 3.055999
2018-09-14 22:19:38,724 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:16206/16782, NER loss: 3.468594
2018-09-14 22:19:41,614 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:16306/16782, NER loss: 3.407884
2018-09-14 22:19:44,150 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:16406/16782, NER loss: 2.859735
2018-09-14 22:19:47,043 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:16506/16782, NER loss: 3.496078
2018-09-14 22:19:49,909 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:16606/16782, NER loss: 3.419680
2018-09-14 22:19:52,685 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:68 step:16706/16782, NER loss: 3.446182
2018-09-14 22:19:54,629 - models/simple_chinese_bilstm/log/train.log - INFO - evaluate:dev
2018-09-14 22:20:55,360 - models/simple_chinese_bilstm/log/train.log - INFO - processed 2622378 tokens with 117557 phrases; found: 111069 phrases; correct: 89244.

2018-09-14 22:20:55,361 - models/simple_chinese_bilstm/log/train.log - INFO - accuracy:  96.38%; precision:  80.35%; recall:  75.92%; FB1:  78.07

2018-09-14 22:20:55,361 - models/simple_chinese_bilstm/log/train.log - INFO -               LOC: precision:  77.36%; recall:  82.03%; FB1:  79.62  59148

2018-09-14 22:20:55,361 - models/simple_chinese_bilstm/log/train.log - INFO -               ORG: precision:  74.28%; recall:  50.26%; FB1:  59.95  8370

2018-09-14 22:20:55,361 - models/simple_chinese_bilstm/log/train.log - INFO -               PER: precision:  84.63%; recall:  64.95%; FB1:  73.49  18915

2018-09-14 22:20:55,361 - models/simple_chinese_bilstm/log/train.log - INFO -              TIME: precision:  86.32%; recall:  85.87%; FB1:  86.09  24636

2018-09-14 22:20:55,404 - models/simple_chinese_bilstm/log/train.log - INFO - evaluate:test
2018-09-14 22:22:07,127 - models/simple_chinese_bilstm/log/train.log - INFO - processed 3086334 tokens with 138177 phrases; found: 130516 phrases; correct: 104804.

2018-09-14 22:22:07,127 - models/simple_chinese_bilstm/log/train.log - INFO - accuracy:  96.40%; precision:  80.30%; recall:  75.85%; FB1:  78.01

2018-09-14 22:22:07,127 - models/simple_chinese_bilstm/log/train.log - INFO -               LOC: precision:  77.35%; recall:  81.79%; FB1:  79.51  69483

2018-09-14 22:22:07,127 - models/simple_chinese_bilstm/log/train.log - INFO -               ORG: precision:  73.76%; recall:  50.18%; FB1:  59.73  9854

2018-09-14 22:22:07,127 - models/simple_chinese_bilstm/log/train.log - INFO -               PER: precision:  85.09%; recall:  65.43%; FB1:  73.98  22505

2018-09-14 22:22:07,127 - models/simple_chinese_bilstm/log/train.log - INFO -              TIME: precision:  85.93%; recall:  85.82%; FB1:  85.87  28674

2018-09-14 22:22:07,881 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:24/16782, NER loss: 2.931119
2018-09-14 22:22:10,671 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:124/16782, NER loss: 3.140404
2018-09-14 22:22:13,210 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:224/16782, NER loss: 2.897083
2018-09-14 22:22:16,462 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:324/16782, NER loss: 3.604605
2018-09-14 22:22:19,302 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:424/16782, NER loss: 3.137007
2018-09-14 22:22:21,806 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:524/16782, NER loss: 2.505122
2018-09-14 22:22:24,334 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:624/16782, NER loss: 2.700950
2018-09-14 22:22:26,970 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:724/16782, NER loss: 2.802144
2018-09-14 22:22:29,773 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:824/16782, NER loss: 3.411440
2018-09-14 22:22:32,756 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:924/16782, NER loss: 3.513696
2018-09-14 22:22:35,188 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1024/16782, NER loss: 2.461739
2018-09-14 22:22:37,928 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1124/16782, NER loss: 3.169319
2018-09-14 22:22:40,753 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1224/16782, NER loss: 3.371902
2018-09-14 22:22:43,813 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1324/16782, NER loss: 3.503735
2018-09-14 22:22:46,854 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1424/16782, NER loss: 3.445708
2018-09-14 22:22:49,501 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1524/16782, NER loss: 2.852763
2018-09-14 22:22:51,756 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1624/16782, NER loss: 2.455352
2018-09-14 22:22:54,645 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1724/16782, NER loss: 3.509821
2018-09-14 22:22:57,034 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1824/16782, NER loss: 2.460939
2018-09-14 22:22:59,939 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:1924/16782, NER loss: 3.409347
2018-09-14 22:23:02,493 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2024/16782, NER loss: 2.975626
2018-09-14 22:23:04,990 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2124/16782, NER loss: 2.643973
2018-09-14 22:23:07,348 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2224/16782, NER loss: 2.700604
2018-09-14 22:23:10,094 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2324/16782, NER loss: 3.052659
2018-09-14 22:23:12,461 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2424/16782, NER loss: 3.495103
2018-09-14 22:23:15,203 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2524/16782, NER loss: 3.438762
2018-09-14 22:23:17,938 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2624/16782, NER loss: 2.893958
2018-09-14 22:23:20,255 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2724/16782, NER loss: 2.468626
2018-09-14 22:23:22,883 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2824/16782, NER loss: 3.079828
2018-09-14 22:23:25,318 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:2924/16782, NER loss: 2.675543
2018-09-14 22:23:27,698 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3024/16782, NER loss: 2.664956
2018-09-14 22:23:30,177 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3124/16782, NER loss: 2.843022
2018-09-14 22:23:32,744 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3224/16782, NER loss: 2.864811
2018-09-14 22:23:35,393 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3324/16782, NER loss: 3.062291
2018-09-14 22:23:37,862 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3424/16782, NER loss: 2.786469
2018-09-14 22:23:40,589 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3524/16782, NER loss: 3.010911
2018-09-14 22:23:43,171 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3624/16782, NER loss: 2.882689
2018-09-14 22:23:45,539 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3724/16782, NER loss: 2.595304
2018-09-14 22:23:47,949 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3824/16782, NER loss: 2.691347
2018-09-14 22:23:50,602 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:3924/16782, NER loss: 3.020385
2018-09-14 22:23:53,212 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4024/16782, NER loss: 2.858931
2018-09-14 22:23:55,693 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4124/16782, NER loss: 2.930616
2018-09-14 22:23:58,625 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4224/16782, NER loss: 3.727675
2018-09-14 22:24:01,695 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4324/16782, NER loss: 3.514857
2018-09-14 22:24:04,529 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4424/16782, NER loss: 3.539454
2018-09-14 22:24:06,991 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4524/16782, NER loss: 2.947316
2018-09-14 22:24:09,471 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4624/16782, NER loss: 3.060002
2018-09-14 22:24:11,810 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4724/16782, NER loss: 2.949097
2018-09-14 22:24:14,550 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4824/16782, NER loss: 3.262908
2018-09-14 22:24:17,100 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:4924/16782, NER loss: 2.873533
2018-09-14 22:24:19,614 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5024/16782, NER loss: 3.222450
2018-09-14 22:24:22,153 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5124/16782, NER loss: 2.958447
2018-09-14 22:24:25,009 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5224/16782, NER loss: 3.629294
2018-09-14 22:24:27,969 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5324/16782, NER loss: 3.490552
2018-09-14 22:24:30,544 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5424/16782, NER loss: 2.734567
2018-09-14 22:24:32,905 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5524/16782, NER loss: 2.627049
2018-09-14 22:24:35,444 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5624/16782, NER loss: 2.926685
2018-09-14 22:24:37,988 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5724/16782, NER loss: 2.790480
2018-09-14 22:24:40,385 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5824/16782, NER loss: 2.616973
2018-09-14 22:24:42,949 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:5924/16782, NER loss: 3.176748
2018-09-14 22:24:45,797 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6024/16782, NER loss: 3.387050
2018-09-14 22:24:48,144 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6124/16782, NER loss: 2.709750
2018-09-14 22:24:50,659 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6224/16782, NER loss: 2.725865
2018-09-14 22:24:53,156 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6324/16782, NER loss: 2.935715
2018-09-14 22:24:55,995 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6424/16782, NER loss: 3.184142
2018-09-14 22:24:58,477 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6524/16782, NER loss: 2.792562
2018-09-14 22:25:01,088 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6624/16782, NER loss: 2.930156
2018-09-14 22:25:03,629 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6724/16782, NER loss: 2.891596
2018-09-14 22:25:06,253 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6824/16782, NER loss: 2.848156
2018-09-14 22:25:08,845 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:6924/16782, NER loss: 2.824815
2018-09-14 22:25:11,267 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7024/16782, NER loss: 2.576046
2018-09-14 22:25:14,134 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7124/16782, NER loss: 3.590362
2018-09-14 22:25:16,887 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7224/16782, NER loss: 3.198306
2018-09-14 22:25:19,302 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7324/16782, NER loss: 2.594080
2018-09-14 22:25:21,765 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7424/16782, NER loss: 2.498506
2018-09-14 22:25:24,429 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7524/16782, NER loss: 3.011951
2018-09-14 22:25:26,988 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7624/16782, NER loss: 5.483867
2018-09-14 22:25:29,441 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7724/16782, NER loss: 2.658957
2018-09-14 22:25:31,670 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7824/16782, NER loss: 2.359970
2018-09-14 22:25:34,180 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:7924/16782, NER loss: 2.817702
2018-09-14 22:25:36,878 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8024/16782, NER loss: 3.153172
2018-09-14 22:25:39,360 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8124/16782, NER loss: 2.740869
2018-09-14 22:25:41,869 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8224/16782, NER loss: 2.945198
2018-09-14 22:25:44,497 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8324/16782, NER loss: 3.089540
2018-09-14 22:25:46,985 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8424/16782, NER loss: 2.846925
2018-09-14 22:25:49,426 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8524/16782, NER loss: 2.826245
2018-09-14 22:25:52,349 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8624/16782, NER loss: 3.675183
2018-09-14 22:25:54,964 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8724/16782, NER loss: 2.964283
2018-09-14 22:25:57,634 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8824/16782, NER loss: 3.139284
2018-09-14 22:26:00,452 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:8924/16782, NER loss: 3.233230
2018-09-14 22:26:03,526 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9024/16782, NER loss: 3.573970
